ID,문장,유형,극성,시제,확실성,label
TRAIN_05179,정선희는 ＂우울감이 커져 죽고 싶다는 생각이 들었고 그때부터 약도 먹고 자신을 스스로 해쳤다. 엄마가 약을 변기에서 발견했다. 거울 속에 비친 내 모습을 보니 무서웠다. 그때 남편을 용서했다＂고 말했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05180,세조의 편에 섰던 신숙주는 막강한 부와 권력을 보장받았고 그의 가문 역시 번성했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05181,30·40대 정부수반들은 세간의 스포트라이트를 받고 있지만 격식에 얽매이지 않는 ＇쿨한＇ 모습을 보여주고 있다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_05182,"스팀 연구소 커뮤니티 추천 게임, 게임스온스팀(Games on Steam) 메인 피처드, 배틀로얄 장르 추천 게임 메인 피처드, PVP 게임, 멀티플레이어 게임 페이지 메인 피처드, 프리투플레이(Free to Play) 게임 메인 피처드에 선정됐다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05183,"셔츠 위로 색이나 솔기가 비치지 않는, 몸에 잘 맞는 속옷을 입어야 멋스러운 셔츠 실루엣을 자연스럽게 연출할 수 있고, 몸도 편하고 시원하다.",사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_05184,언제 어디서나 편리하게 복용할 수 있도록 휴대용 약통이 패키지로 함께 증정된다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_05185,"31일 관련업계에 따르면 빗썸은 350억원 규모, 업비트에는 580억원 규모의 암호화폐 해킹 사건이 발생해 사회적 물의를 일으켰다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05186,"＇올해의 문장＇ 캠페인은 출판사가 2019년 출간된 도서 중 50자 이내의 짧지만 기억에 남을만 한 문장을 선정에 2019년 11월 20일까지 교보문고에 제출, 약 200개의 문장이 접수됐다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05187,"이와 함께 전세계 게임 협력사 십여곳이 참여했는데 한국에서는 조이시티, 엔드림, 원유니버스 등이 참여해 갈라게임즈와 협력한 블록체인 게임들을 공개했다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05188,박희영은 9일 호주 빅토리아주 서틴스 비치 골프 링크스의 비치 코스(파72)에서 열린 LPGA 투어 ISPS 한다 빅 오픈(총상금 110만달러) 최종 4라운드에서 버디 4개를 잡았지만 보기 5개를 적어내 1오버파 73타를 쳤다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05189,"운영인력 투입, 네트워크 구축, ATM 관리 등으로 직접적 수익은 없지만 비용만 많이 드는 뒷단의 업무를 수행한 것이다.",추론형,긍정,현재,확실,추론형-긍정-현재-확실
TRAIN_05190,한편 즈롱게임은 ＇라지엘＇의 비공개 테스트 후기 이벤트를 공식 카페를 통해 진행 중이다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_05191,하 대표는 올해 들어 아에르 브랜드 인지도를 높이는 데 초점을 맞추고 있다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_05192,최근 일본 언론에서는 경영 부진에 빠진 JDI가 스마트폰용 액정표시장치(LCD) 공장을 매각해 9000억원 안팎의 돈을 조달하고 이를 빚 갚는 데 쓸 것으로 보인다는 보도가 나오고 있다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_05193,강포한 도적 임꺽정은 양주 백정으로서 성격이 교활한데다가 날쌔고 용맹스러웠다.,추론형,긍정,과거,확실,추론형-긍정-과거-확실
TRAIN_05194,황응남이 정병 30여 명을 거느리고 주요 길목에 숨어 있다가 적선이 가까이 이르자 한꺼번에 활을 쐈다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05195,＇라그나로크 택틱스＇의 보이스 더빙 메이킹 영상도 공개됐다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05196,윤 총장은 ＂지금 진행 중인 사건의 수사나 공판은 자유민주주의와 시장경제 질서의 본질을 지켜내기 위해 국민이 검찰에게 맡긴 책무를 완수해 나가는 과정＂이라고 말했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05197,20년 가까이 살아온 잠실에서 전세 세입자로도 살 수 없는 상황까지 떨어질까봐 불안했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05198,금리지원은 서울시에서 소득 및 자녀 수 등 기준에 따라 최대 연 3.6%의 이자를 최장 10년간 지원해 최저 연 1.0%(출시일 기준)로 대출사용이 가능하다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_05199,이날 경찰 내부망 ＇폴넷＇ 내 게시판 ＇현장활력소＇에는 행안부의 조직 개편안에 반대하는 목소리가 쏟아졌다.,추론형,긍정,과거,확실,추론형-긍정-과거-확실
TRAIN_05200,"코로나19로 인해 세계 경제에 불안함이 감도는 가운데, 많은 이들이 궁금해하는 미스터리 중 하나가 ＇왜 미국 주식시장만 올라가느냐＇인 것 같습니다.",대화형,긍정,현재,불확실,대화형-긍정-현재-불확실
TRAIN_05201,이를 위해 UAE가 처음으로 시도한 것이 바로 ＇푸드테크 챌린지 2020＇이었다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05202,＂저는 봉준호의 진화를 20년 동안 봐왔어요.＂,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_05203,이 지사는 ＂민선 8기가 시작하기도 전에 투자유치특별위원회를 출범시킨 것은 기업 유치 여부가 청년 일자리와 직결되고 지방소멸과도 연결돼 하루라도 빨리 대응하기 위한 절박함의 방증＂이라며 ＂기업유치 100조원이라는 담대한 목표를 달성해 경북을 기회의 땅으로 만들겠다＂고 밝혔다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05204,이 환자는 기적적으로 병이 나았지만 마을 사람들이 계속 외면해 굶어죽을 지경에 이르렀다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05205,"우리에게 익숙한 미국산 군용 항공기의 경우, 탱크 킬러로 불리는 공격기 A-10 썬더볼트의 A는 ATTACK, 폭격기 B-2 스피릿, B-29의 B는 Bomber, 병력과 화물 수송의 만능 일꾼 C-130 슈퍼 허큘리스 수송기의 C는 Cargo, 스텔스 전투기도 맞대결을 꺼려하는 전자전기인 EA-18G 그라울러, E-737 피스아이, EA-6B 프라울러 E는 Electon Suveillance, F-22 랩터와 F-15K의 F는 Fighter, 해상 초계기 P-8 포세이돈과 P-3 오리온의 P는 Patrol, 공군 제53특수비행전대 블랙이글스의 T-50의 T는 Trainer, 수직 이착륙 수송기 V-22 오스프리의 V는 Vertical Take off/Landing 등과 같다.고유 임부 부호와 일련 번호 뒤에 붙는 알파벳은 성능 개량 번호로서, 알파벳이 뒤로 갈수록 그 성능이 업그레이드 된 신형 모델이다.",사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_05206,권율의 질책에 못 이겨 출전했지만 허둥대다가 수많은 배와 군사를 잃었다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05207,"제2의 삶을 준비하는 신중년들이 몸건강, 마음건강, 생애설계까지 자신이 진정으로 원하는 삶을 찾는 데 도움이 되는 내용으로 꾸며진다.",사실형,긍정,미래,확실,사실형-긍정-미래-확실
TRAIN_05208,롯데GRS는 100% 배달·포장으로만 판매하는 ＇스카이31 딜리버리&투고＇ 매장을 오픈했을 정도다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05209,이씨가 다른 경비원들에게 물건을 던지거나 폭행한 적이 있냐는 질문에도 ＂저는 본 적 없다＂고 짧게 답했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05210,＇새로와서 축하해＇는 신규 이용자를 위한 이벤트다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_05211,지난해에는 3분기 누적 당기순이익이 2018년 순익과 맞먹는 1조1922억원에 달했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05212,"＇천궁＇의 기획, 설계, 제작은 정밀유도무기, 감시정찰, 지휘통제 및 통신 등 지상, 공중, 해상 등의 전 분야에서 첨단 무기체계 개발 및 양산을 해오고 있는 LIG넥스원에서 담당하고 있다",사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_05213,"삼성전자 측은 AI 기반 소프트웨어 기술로 촬영 시간, 촬영 후 재생 등에 있어 동일한 경험을 제공한다고 밝혔다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05214,노년에 접어들어 ＂글씨 잘 쓰는 일이 문장을 잘 짓는 일보다 어렵다＂고 한탄했다.,추론형,긍정,과거,확실,추론형-긍정-과거-확실
TRAIN_05215,"녹취록에는 ＂때려쳐, 이 ××야 꺼져. 인간 같지도 않은 ××말이야. 나랑 한 판 붙을래＂라며 몰아붙였고, 이 센터장은 ＂아닙니다. 그런 거＂라고 답하는 내용이 담겼다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05216,금융위는 ＂깐깐해진 외부감사로 비적정 감사의견을 받아 시장에서 퇴출당하는 기업이 발생하는 것은 회계 개혁에 따른 건강한 성장통으로 일정 부분 불가피하다＂면서도 ＂선의의 피해기업은 없도록 거래소 차원의 모니터링과 함께 관계기관 간 정보 공유를 추진해 나갈 예정＂이라고 설명했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05217,"베스트 바이는 미네소타에서 오디오 기기 할인점으로 출발해 세계 최대 가전 매장으로 성장했지만, 당시 아마존의 공습에 속수무책으로 당하는 중이었다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05218,콜라겐은 피부와 연골뿐 아니라 혈관 조직 탄력에도 깊이 관여한다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_05219,2분기 출시를 앞둔 ＇라그나로크 택틱스＇는 전세계 1억 명이 이용한 ＇라그나로크＇ 지식재산권(IP)를 활용한 모바일게임이다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_05220,"연소득, 청약통장 가입 기간, 자녀 수, 신규 분양 주택 여부 등에 따라 우대금리를 적용하면 연 1.5%까지도 낮출 수 있다.",추론형,긍정,미래,불확실,추론형-긍정-미래-불확실
TRAIN_05221,은행들 전용망을 개방한다는 것은 금융결제원이 운영하는 ＇금융공동망＇에 핀테크 업체들이 은행과 동일한 지위로 참여할 수 있게 하겠다는 의미다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_05222,"신종 코로나 관련 치료비는 국가에서 전액 지원함으로 치료비담보는 제외하였고, 기존 타 실손 보험 가입자도 중복 보장이 가능하다.",사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_05223,"일본의 전력 부족은 화력발전소 가동 중단과 원전 재가동 부진, 지난 3월 후쿠시마현 앞바다 지진 여파 등이 복합적으로 영향을 미친 결과다.",추론형,긍정,과거,확실,추론형-긍정-과거-확실
TRAIN_05224,오 시장은 임기 중 재건축·재개발 사업 활성화를 통해 신규 주택을 최소 50만가구 이상 공급하겠다고 밝힌 바 있다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05225,특히 남자 옷은 더욱 그렇다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_05226,윤 행장은 ＂노조와 계속 대화해나가야 하지 않겠나＂고 말했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05227,객석도 독감 안전지대는 아니다.,추론형,부정,현재,확실,추론형-부정-현재-확실
TRAIN_05228,외부 소음을 차단하는 노이즈 캔슬링 기능도 강화됐다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05229,양측은 화물차 안전운임제 3년 연장 등의 방안에 대해 큰 틀에서 합의하며 타결 직전까지 갔었다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05230,우리가 불행한 건 그것 때문일지도 모른다.,추론형,긍정,현재,확실,추론형-긍정-현재-확실
TRAIN_05231,"앞서 지난 2017년 12월, 트론 재단이 TRX 보유자의 이익을 보호하기 위해 대량의 TRX를 락업한다고 밝힌 바 있다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05232,특히 기업인이라면 비자금과 돈세탁에 이용했을 것이라는 의혹을 받는다.,사실형,긍정,현재,불확실,사실형-긍정-현재-불확실
TRAIN_05233,"누군가는 자신의 꿈을 위하여, 누군가는 마지못해서, 또 누군가는 어른들의 욕심으로 가장 찬란한 시절을 가장 잔인하게 보내고 있는 네 명의 천재들이다.",추론형,긍정,현재,확실,추론형-긍정-현재-확실
TRAIN_05234,"공급업체를 압박하는 대신 동반자로 삼아 삼성전자, 마이크로소프트, 애플 등의 ＇미니 매장＇을 만들었다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05235,저비용항공을 이용하는 여행객이 늘어나면서 LCC 특화카드들이 각광받고 있다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_05236,충족된 것 같지만 허전하다.,추론형,긍정,현재,확실,추론형-긍정-현재-확실
TRAIN_05237,＇2경기 연속 컷 탈락＇이라는 아픔을 날리듯 박인비는 파4홀인 1번홀에서 샷이글을 잡아내며 쾌조의 샷 감각을 선보였다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_05238,갈라게임즈의 블록체인 게임 플랫폼은 월 180만명이 방문하는 대형 플랫폼으로 노드에 기반한 커뮤니티라는 독특한 사업 모델을 영위하고 있다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_05239,특히 반도체 기업은 엄청난 업무 강도를 요구하기 때문에 다른 분야로 취업을 원하는 대학생도 많다는 것이다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_05240,큰 승리를 거둔 뒤에 적의 총탄에 맞은 상처가 날로 더욱 심해져서 정신이 혼미하고 어지러워지자 사람들이 모두 대단히 걱정했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
